_id,title,approvalMethod,status,repeatMode,startAt,childrenIds,createdBy,followedBy,cancelledTaskDates,creationDatetime,validityStartDate,validityEndDate,_class,description,rolledFrom,familyId,task_type
0064a0ec-a9e0-4fab-9468-251eb5f0ad6b,Geography,PICTURE,INACTIVE,NO,2023-10-27 14:35:00,bcfa4938-bea3-4755-b9f8-96f7eacc4590,bd6cb4b9-07bd-4b88-beb3-4911df81a567,"['bd6cb4b9-07bd-4b88-beb3-4911df81a567', '994c69f7-4b56-4161-989c-ebad6c0aa38a']",[],2023-10-27 14:29:21.885,2023-10-26 23:00:00,2023-10-27 22:59:59.999,com.digi.task.query.entity.TaskDefinitionEntity,,,1470067d-893a-47ea-8524-ce489feddc4b,sleep
0095ce10-b167-4278-9330-1fd7f4f870b7,Change and switch off tv,PICTURE,ACTIVE,NO,2023-06-11 10:05:00,bcfa4938-bea3-4755-b9f8-96f7eacc4590,bd6cb4b9-07bd-4b88-beb3-4911df81a567,['bd6cb4b9-07bd-4b88-beb3-4911df81a567'],[],2023-06-11 10:03:32.807,2023-06-10 23:00:00,2023-06-11 22:59:59.999,com.digi.task.query.entity.TaskDefinitionEntity,,,1470067d-893a-47ea-8524-ce489feddc4b,homework
02042d4c-a2d9-4aa2-b41d-58c09aca38f9,"Phone off, supper",PICTURE,ACTIVE,NO,2023-06-22 17:36:00,bcfa4938-bea3-4755-b9f8-96f7eacc4590,bd6cb4b9-07bd-4b88-beb3-4911df81a567,['bd6cb4b9-07bd-4b88-beb3-4911df81a567'],[],2023-06-22 17:34:49.067,2023-06-21 23:00:00,2023-06-22 22:59:59.999,com.digi.task.query.entity.TaskDefinitionEntity,,,1470067d-893a-47ea-8524-ce489feddc4b,homework
0243cb98-f8ac-4174-9b3d-ef8b6df15496,Maths and anyother homework ,PICTURE,ACTIVE,NO,2023-06-07 15:55:00,bcfa4938-bea3-4755-b9f8-96f7eacc4590,bd6cb4b9-07bd-4b88-beb3-4911df81a567,['bd6cb4b9-07bd-4b88-beb3-4911df81a567'],[],2023-06-07 15:43:27.366,2023-06-06 23:00:00,2023-06-07 22:59:59.999,com.digi.task.query.entity.TaskDefinitionEntity,,,1470067d-893a-47ea-8524-ce489feddc4b,chores
02aebb93-ec89-40e6-b3cc-f9962804cc18,Revision,PICTURE,INACTIVE,NO,2023-10-23 16:05:00,bcfa4938-bea3-4755-b9f8-96f7eacc4590,bd6cb4b9-07bd-4b88-beb3-4911df81a567,"['bd6cb4b9-07bd-4b88-beb3-4911df81a567', '994c69f7-4b56-4161-989c-ebad6c0aa38a']",[],2023-10-23 16:03:42.019,2023-10-22 23:00:00,2023-10-23 22:59:59.999,com.digi.task.query.entity.TaskDefinitionEntity,,,1470067d-893a-47ea-8524-ce489feddc4b,family
055778e1-887e-421a-9804-5b1703dbf57c,Shower and pack school bag,PICTURE,ACTIVE,NO,2023-05-02 17:00:00,bcfa4938-bea3-4755-b9f8-96f7eacc4590,bd6cb4b9-07bd-4b88-beb3-4911df81a567,['bd6cb4b9-07bd-4b88-beb3-4911df81a567'],[],2023-05-02 16:51:28.524,2023-05-01 23:00:00,2023-05-02 22:59:59.999,com.digi.task.query.entity.TaskDefinitionEntity,Choose outfit for tomorrow ,,1470067d-893a-47ea-8524-ce489feddc4b,family
06db9d8c-8adf-4a27-9153-186d51ae7b37,Revision,PICTURE,ACTIVE,NO,2023-05-10 15:50:00,bcfa4938-bea3-4755-b9f8-96f7eacc4590,bd6cb4b9-07bd-4b88-beb3-4911df81a567,['bd6cb4b9-07bd-4b88-beb3-4911df81a567'],[],2023-05-10 15:48:49.905,2023-05-09 23:00:00,2023-05-10 22:59:59.999,com.digi.task.query.entity.TaskDefinitionEntity,,,1470067d-893a-47ea-8524-ce489feddc4b,homework
0af27a08-4381-43db-8ac2-bd7232d45812,Card,PICTURE,INACTIVE,NO,2023-09-05 08:00:00,bcfa4938-bea3-4755-b9f8-96f7eacc4590,bd6cb4b9-07bd-4b88-beb3-4911df81a567,"['bd6cb4b9-07bd-4b88-beb3-4911df81a567', '994c69f7-4b56-4161-989c-ebad6c0aa38a']",[],2023-09-04 21:01:53.400,2023-09-04 23:00:00,2023-09-05 22:59:59.999,com.digi.task.query.entity.TaskDefinitionEntity,Write little message to Antni’ Pilcher in card before you leave the flat ,,1470067d-893a-47ea-8524-ce489feddc4b,sleep
1023a2dd-4b83-48a2-ac23-ec4585b56bad,Shower,PICTURE,INACTIVE,NO,2023-10-24 16:55:00,bcfa4938-bea3-4755-b9f8-96f7eacc4590,bd6cb4b9-07bd-4b88-beb3-4911df81a567,"['bd6cb4b9-07bd-4b88-beb3-4911df81a567', '994c69f7-4b56-4161-989c-ebad6c0aa38a']",[],2023-10-24 16:51:30.822,2023-10-23 23:00:00,2023-10-24 22:59:59.999,com.digi.task.query.entity.TaskDefinitionEntity,,,1470067d-893a-47ea-8524-ce489feddc4b,homework
1235bd79-c0a2-4d23-86ea-fcb0395beb44,Homework- please be organised!,PICTURE,INACTIVE,NO,2023-10-12 16:05:00,bcfa4938-bea3-4755-b9f8-96f7eacc4590,bd6cb4b9-07bd-4b88-beb3-4911df81a567,"['bd6cb4b9-07bd-4b88-beb3-4911df81a567', '994c69f7-4b56-4161-989c-ebad6c0aa38a']",[],2023-10-12 16:03:50.490,2023-10-11 23:00:00,2023-10-12 22:59:59.999,com.digi.task.query.entity.TaskDefinitionEntity,Use Mouse’s suggestions! Amaze me…,,1470067d-893a-47ea-8524-ce489feddc4b,chores
142bb330-1a89-4bc9-8f01-849665b57a9f,Art,PICTURE,ACTIVE,NO,2023-03-25 10:17:00,bcfa4938-bea3-4755-b9f8-96f7eacc4590,bd6cb4b9-07bd-4b88-beb3-4911df81a567,['bd6cb4b9-07bd-4b88-beb3-4911df81a567'],[],2023-03-25 10:14:50.010,2023-03-25 00:00:00,2023-03-25 23:59:59.999,com.digi.task.query.entity.TaskDefinitionEntity,Homework ,,1470067d-893a-47ea-8524-ce489feddc4b,homework
1477ecf6-718e-435e-9458-baf609dc0a9b,Revision,PICTURE,INACTIVE,NO,2023-10-24 15:20:00,bcfa4938-bea3-4755-b9f8-96f7eacc4590,bd6cb4b9-07bd-4b88-beb3-4911df81a567,"['bd6cb4b9-07bd-4b88-beb3-4911df81a567', '994c69f7-4b56-4161-989c-ebad6c0aa38a']",[],2023-10-24 13:29:09.944,2023-10-23 23:00:00,2023-10-24 22:59:59.999,com.digi.task.query.entity.TaskDefinitionEntity,History or English - or follow your personal schedule,,1470067d-893a-47ea-8524-ce489feddc4b,family
1542b040-a5ce-4346-a8b9-6e0de06639cd,Bum,PICTURE,INACTIVE,NO,2023-07-07 16:26:00,bcfa4938-bea3-4755-b9f8-96f7eacc4590,bd6cb4b9-07bd-4b88-beb3-4911df81a567,['bd6cb4b9-07bd-4b88-beb3-4911df81a567'],[],2023-07-07 15:56:31.316,2023-07-06 23:00:00,2023-07-06 22:59:59.999,com.digi.task.query.entity.TaskDefinitionEntity,,,1470067d-893a-47ea-8524-ce489feddc4b,homework
15f8c97d-50d6-4739-9003-6227cbe8befe,Read a book or magazine for 30 mins,PICTURE,ACTIVE,NO,2023-03-25 14:15:00,bcfa4938-bea3-4755-b9f8-96f7eacc4590,bd6cb4b9-07bd-4b88-beb3-4911df81a567,['bd6cb4b9-07bd-4b88-beb3-4911df81a567'],[],2023-03-25 14:08:56.841,2023-03-25 00:00:00,2023-03-25 23:59:59.999,com.digi.task.query.entity.TaskDefinitionEntity,,,1470067d-893a-47ea-8524-ce489feddc4b,homework
17802ff8-2843-4efe-b851-89df52218b62,Revision,PICTURE,INACTIVE,NO,2023-05-11 15:35:00,bcfa4938-bea3-4755-b9f8-96f7eacc4590,bd6cb4b9-07bd-4b88-beb3-4911df81a567,['bd6cb4b9-07bd-4b88-beb3-4911df81a567'],[],2023-05-10 17:26:48.502,2023-05-10 23:00:00,2023-05-10 22:59:59.999,com.digi.task.query.entity.TaskDefinitionEntity,,,1470067d-893a-47ea-8524-ce489feddc4b,family
19aba26c-8a8c-4adc-9756-0de62de3b3af,DT poster,PICTURE,INACTIVE,NO,2023-10-14 15:50:00,bcfa4938-bea3-4755-b9f8-96f7eacc4590,bd6cb4b9-07bd-4b88-beb3-4911df81a567,"['bd6cb4b9-07bd-4b88-beb3-4911df81a567', '994c69f7-4b56-4161-989c-ebad6c0aa38a']",[],2023-10-14 15:48:30.309,2023-10-13 23:00:00,2023-10-14 22:59:59.999,com.digi.task.query.entity.TaskDefinitionEntity,,,1470067d-893a-47ea-8524-ce489feddc4b,homework
1c3e7d05-198b-4f5c-bd53-d80399c48431,Write x2 thank you letters,PICTURE,ACTIVE,DAILY,2023-07-08 16:15:00,bcfa4938-bea3-4755-b9f8-96f7eacc4590,bd6cb4b9-07bd-4b88-beb3-4911df81a567,['bd6cb4b9-07bd-4b88-beb3-4911df81a567'],"[datetime.datetime(2023, 7, 9, 0, 0)]",2023-07-08 16:09:43.505,2023-07-07 23:00:00,2023-07-11 22:59:59.999,com.digi.task.query.entity.TaskDefinitionEntity,Please make a check-list ,,1470067d-893a-47ea-8524-ce489feddc4b,sleep
1c80db4d-28fe-47f6-8136-380657f3f341,🛌 sleep,PICTURE,ACTIVE,NO,2023-05-12 14:06:00,bcfa4938-bea3-4755-b9f8-96f7eacc4590,bd6cb4b9-07bd-4b88-beb3-4911df81a567,['bd6cb4b9-07bd-4b88-beb3-4911df81a567'],[],2023-05-12 14:04:04.406,2023-05-11 23:00:00,2023-05-12 22:59:59.999,com.digi.task.query.entity.TaskDefinitionEntity,Phone to me and have a snoozle or read your book,,1470067d-893a-47ea-8524-ce489feddc4b,family
1cacba09-9312-4b73-97fc-c11421cde6e0,Make bed and get dressed,PICTURE,ACTIVE,NO,2023-04-22 09:54:00,bcfa4938-bea3-4755-b9f8-96f7eacc4590,bd6cb4b9-07bd-4b88-beb3-4911df81a567,['bd6cb4b9-07bd-4b88-beb3-4911df81a567'],[],2023-04-22 09:49:12.267,2023-04-21 23:00:00,2023-04-22 22:59:59.999,com.digi.task.query.entity.TaskDefinitionEntity,Beautifully!,,1470067d-893a-47ea-8524-ce489feddc4b,sleep
1f8774a0-27bf-40fb-9730-9c6a89b3ddb3,Revision,PICTURE,INACTIVE,NO,2023-10-24 11:10:00,bcfa4938-bea3-4755-b9f8-96f7eacc4590,bd6cb4b9-07bd-4b88-beb3-4911df81a567,"['bd6cb4b9-07bd-4b88-beb3-4911df81a567', '994c69f7-4b56-4161-989c-ebad6c0aa38a']",[],2023-10-24 11:06:02.305,2023-10-23 23:00:00,2023-10-24 22:59:59.999,com.digi.task.query.entity.TaskDefinitionEntity,,,1470067d-893a-47ea-8524-ce489feddc4b,chores
1ff00038-c2f9-4140-b051-5223d89a4cf8,Phone off,PICTURE,ACTIVE,NO,2023-04-29 10:24:00,bcfa4938-bea3-4755-b9f8-96f7eacc4590,bd6cb4b9-07bd-4b88-beb3-4911df81a567,['bd6cb4b9-07bd-4b88-beb3-4911df81a567'],[],2023-04-29 10:22:29.051,2023-04-28 23:00:00,2023-04-29 22:59:59.999,com.digi.task.query.entity.TaskDefinitionEntity,,,1470067d-893a-47ea-8524-ce489feddc4b,sleep
200ef05e-c76e-4dbf-aea3-29d1fe1ec7bd,"Brush teeth, get ready to go out",PICTURE,ACTIVE,NO,2023-03-26 10:48:00,bcfa4938-bea3-4755-b9f8-96f7eacc4590,bd6cb4b9-07bd-4b88-beb3-4911df81a567,['bd6cb4b9-07bd-4b88-beb3-4911df81a567'],[],2023-03-26 10:46:29.061,2023-03-26 00:00:00,2023-03-26 22:59:59.999,com.digi.task.query.entity.TaskDefinitionEntity,,,1470067d-893a-47ea-8524-ce489feddc4b,homework
22fbe956-fb15-4d86-a672-51510f657e26,🛑 ,PICTURE,ACTIVE,NO,2023-05-28 13:51:00,bcfa4938-bea3-4755-b9f8-96f7eacc4590,bd6cb4b9-07bd-4b88-beb3-4911df81a567,['bd6cb4b9-07bd-4b88-beb3-4911df81a567'],[],2023-05-28 13:22:02.696,2023-05-27 23:00:00,2023-05-28 22:59:59.999,com.digi.task.query.entity.TaskDefinitionEntity,,,1470067d-893a-47ea-8524-ce489feddc4b,family
287f5b49-9bea-43a7-b4ec-475a7ebb14ec,Be with Lati,PICTURE,INACTIVE,NO,2023-11-05 15:10:00,bcfa4938-bea3-4755-b9f8-96f7eacc4590,bd6cb4b9-07bd-4b88-beb3-4911df81a567,"['bd6cb4b9-07bd-4b88-beb3-4911df81a567', '994c69f7-4b56-4161-989c-ebad6c0aa38a']",[],2023-11-05 15:08:34.515,2023-11-05 00:00:00,2023-11-05 23:59:59.999,com.digi.task.query.entity.TaskDefinitionEntity,Off phone now,,1470067d-893a-47ea-8524-ce489feddc4b,sleep
2991242b-c223-4afa-8216-138bf883f37d,History ,PICTURE,INACTIVE,NO,2023-09-25 15:50:00,bcfa4938-bea3-4755-b9f8-96f7eacc4590,bd6cb4b9-07bd-4b88-beb3-4911df81a567,"['bd6cb4b9-07bd-4b88-beb3-4911df81a567', '994c69f7-4b56-4161-989c-ebad6c0aa38a']",[],2023-09-25 15:44:30.718,2023-09-24 23:00:00,2023-09-25 22:59:59.999,com.digi.task.query.entity.TaskDefinitionEntity,Classwork and HW,,1470067d-893a-47ea-8524-ce489feddc4b,chores
2aaddfdd-3c2d-4cdf-b4cd-f247a3b5cd63,Pack for SW,PICTURE,ACTIVE,NO,2023-07-23 14:31:00,bcfa4938-bea3-4755-b9f8-96f7eacc4590,bd6cb4b9-07bd-4b88-beb3-4911df81a567,['bd6cb4b9-07bd-4b88-beb3-4911df81a567'],[],2023-07-23 14:29:45.720,2023-07-22 23:00:00,2023-07-23 22:59:59.999,com.digi.task.query.entity.TaskDefinitionEntity,Use blue case,,1470067d-893a-47ea-8524-ce489feddc4b,homework
2b3f231c-323e-40f4-8de2-2546f835b6f9,Phone away now! Gelato ,PICTURE,ACTIVE,NO,2023-06-04 14:28:00,bcfa4938-bea3-4755-b9f8-96f7eacc4590,bd6cb4b9-07bd-4b88-beb3-4911df81a567,['bd6cb4b9-07bd-4b88-beb3-4911df81a567'],[],2023-06-04 14:26:32.253,2023-06-03 23:00:00,2023-06-04 22:59:59.999,com.digi.task.query.entity.TaskDefinitionEntity,,,1470067d-893a-47ea-8524-ce489feddc4b,chores
2bbb24c2-1860-4cbb-8882-e63158e7d71c,Finish skiing section of MQG challenge ,PICTURE,INACTIVE,NO,2023-03-15 17:40:00,946ca7ee-bf27-4fe8-9696-09ece63fc379,bd6cb4b9-07bd-4b88-beb3-4911df81a567,['bd6cb4b9-07bd-4b88-beb3-4911df81a567'],[],2023-03-14 17:51:24.610,2023-03-15 00:00:00,2023-03-15 23:59:59.999,com.digi.task.query.entity.TaskDefinitionEntity,Complete this section with text and pictures. Use emails I sent you,,1470067d-893a-47ea-8524-ce489feddc4b,sleep
2d2a76de-85f8-406b-86dc-a07cc6caaf95,Homework,PICTURE,INACTIVE,NO,2023-10-13 15:30:00,bcfa4938-bea3-4755-b9f8-96f7eacc4590,bd6cb4b9-07bd-4b88-beb3-4911df81a567,"['bd6cb4b9-07bd-4b88-beb3-4911df81a567', '994c69f7-4b56-4161-989c-ebad6c0aa38a']",[],2023-10-13 15:24:54.081,2023-10-12 23:00:00,2023-10-13 22:59:59.999,com.digi.task.query.entity.TaskDefinitionEntity,Complete one subject using Mouse’s guide,,1470067d-893a-47ea-8524-ce489feddc4b,homework
2d5fa9e6-d2d7-4bfd-aefe-61020758d1a0,Geography revision,PICTURE,INACTIVE,NO,2023-11-13 17:35:00,bcfa4938-bea3-4755-b9f8-96f7eacc4590,bd6cb4b9-07bd-4b88-beb3-4911df81a567,"['bd6cb4b9-07bd-4b88-beb3-4911df81a567', '994c69f7-4b56-4161-989c-ebad6c0aa38a']",[],2023-11-13 17:21:54.504,2023-11-13 00:00:00,2023-11-13 23:59:59.999,com.digi.task.query.entity.TaskDefinitionEntity,,,1470067d-893a-47ea-8524-ce489feddc4b,homework
337c7251-9ecb-44a8-b3a6-c9419d4f833c,Switch off phone and get ready for bed/evening,PICTURE,ACTIVE,DAILY,2023-03-31 16:40:00,bcfa4938-bea3-4755-b9f8-96f7eacc4590,bd6cb4b9-07bd-4b88-beb3-4911df81a567,['bd6cb4b9-07bd-4b88-beb3-4911df81a567'],[],2023-03-31 16:20:45.296,2023-03-30 23:00:00,2023-04-01 22:59:59.999,com.digi.task.query.entity.TaskDefinitionEntity,,,1470067d-893a-47ea-8524-ce489feddc4b,homework
339d1c7c-0612-49f4-aa18-8c92c7b85efb,Homework ,PICTURE,ACTIVE,NO,2023-04-19 15:41:00,bcfa4938-bea3-4755-b9f8-96f7eacc4590,bd6cb4b9-07bd-4b88-beb3-4911df81a567,['bd6cb4b9-07bd-4b88-beb3-4911df81a567'],[],2023-04-19 15:39:17.841,2023-04-18 23:00:00,2023-04-19 22:59:59.999,com.digi.task.query.entity.TaskDefinitionEntity,,,1470067d-893a-47ea-8524-ce489feddc4b,sleep
33bee2a4-024f-4df8-bc0e-7486d8177926,Dds,PICTURE,ACTIVE,NO,2023-05-23 18:56:00,bcfa4938-bea3-4755-b9f8-96f7eacc4590,bd6cb4b9-07bd-4b88-beb3-4911df81a567,['bd6cb4b9-07bd-4b88-beb3-4911df81a567'],[],2023-05-23 18:54:25.528,2023-05-22 23:00:00,2023-05-23 22:59:59.999,com.digi.task.query.entity.TaskDefinitionEntity,,,1470067d-893a-47ea-8524-ce489feddc4b,homework
356ec3cd-286a-49b4-9d1d-5aee9bbdb134,Chemistry ,PICTURE,ACTIVE,NO,2023-04-25 16:25:00,bcfa4938-bea3-4755-b9f8-96f7eacc4590,bd6cb4b9-07bd-4b88-beb3-4911df81a567,['bd6cb4b9-07bd-4b88-beb3-4911df81a567'],[],2023-04-25 16:23:45.213,2023-04-24 23:00:00,2023-04-25 22:59:59.999,com.digi.task.query.entity.TaskDefinitionEntity,,,1470067d-893a-47ea-8524-ce489feddc4b,homework
37cdaedb-2399-4399-b12c-0734d72bdedb,Phone away and on airplane. Have shower,PICTURE,INACTIVE,NO,2023-09-20 17:15:00,bcfa4938-bea3-4755-b9f8-96f7eacc4590,bd6cb4b9-07bd-4b88-beb3-4911df81a567,"['bd6cb4b9-07bd-4b88-beb3-4911df81a567', '994c69f7-4b56-4161-989c-ebad6c0aa38a']",[],2023-09-20 17:13:29.576,2023-09-19 23:00:00,2023-09-20 22:59:59.999,com.digi.task.query.entity.TaskDefinitionEntity,,,1470067d-893a-47ea-8524-ce489feddc4b,sleep
39e7a2f8-2662-4f40-8f84-618c7870f80c,Homework,PICTURE,INACTIVE,NO,2023-10-02 15:50:00,bcfa4938-bea3-4755-b9f8-96f7eacc4590,bd6cb4b9-07bd-4b88-beb3-4911df81a567,"['bd6cb4b9-07bd-4b88-beb3-4911df81a567', '994c69f7-4b56-4161-989c-ebad6c0aa38a']",[],2023-10-02 15:45:43.931,2023-10-01 23:00:00,2023-10-02 22:59:59.999,com.digi.task.query.entity.TaskDefinitionEntity,,,1470067d-893a-47ea-8524-ce489feddc4b,family
3c18e8b7-9c71-499a-9677-7e9faefaec22,RS,PICTURE,INACTIVE,NO,2023-10-08 13:05:00,bcfa4938-bea3-4755-b9f8-96f7eacc4590,bd6cb4b9-07bd-4b88-beb3-4911df81a567,"['bd6cb4b9-07bd-4b88-beb3-4911df81a567', '994c69f7-4b56-4161-989c-ebad6c0aa38a']",[],2023-10-08 13:02:08.896,2023-10-07 23:00:00,2023-10-08 22:59:59.999,com.digi.task.query.entity.TaskDefinitionEntity,,,1470067d-893a-47ea-8524-ce489feddc4b,family
3d499d3b-f3e9-4d66-af54-0ed440839836,"Homework- geography, chemistry, physics etc",PICTURE,ACTIVE,NO,2023-06-27 15:30:00,bcfa4938-bea3-4755-b9f8-96f7eacc4590,bd6cb4b9-07bd-4b88-beb3-4911df81a567,['bd6cb4b9-07bd-4b88-beb3-4911df81a567'],[],2023-06-26 22:21:00.999,2023-06-26 23:00:00,2023-06-27 22:59:59.999,com.digi.task.query.entity.TaskDefinitionEntity,Absolutely no shouting or tantrums at all.,,1470067d-893a-47ea-8524-ce489feddc4b,sleep
3db099e8-5d14-42b4-81ee-ea2bc0743303,HW,PICTURE,INACTIVE,NO,2023-09-19 16:25:00,bcfa4938-bea3-4755-b9f8-96f7eacc4590,bd6cb4b9-07bd-4b88-beb3-4911df81a567,"['bd6cb4b9-07bd-4b88-beb3-4911df81a567', '994c69f7-4b56-4161-989c-ebad6c0aa38a']",[],2023-09-19 16:23:15.806,2023-09-18 23:00:00,2023-09-19 22:59:59.999,com.digi.task.query.entity.TaskDefinitionEntity,,,1470067d-893a-47ea-8524-ce489feddc4b,homework
40475f0f-fcaf-48b7-b1c7-b73d822ba7cb,"Phone off, shower",PICTURE,ACTIVE,NO,2023-05-22 16:55:00,bcfa4938-bea3-4755-b9f8-96f7eacc4590,bd6cb4b9-07bd-4b88-beb3-4911df81a567,['bd6cb4b9-07bd-4b88-beb3-4911df81a567'],[],2023-05-22 16:51:38.764,2023-05-21 23:00:00,2023-05-22 22:59:59.999,com.digi.task.query.entity.TaskDefinitionEntity,,,1470067d-893a-47ea-8524-ce489feddc4b,homework
40b9fa1d-af98-40bc-9d0e-732907dcde93,HW,PICTURE,INACTIVE,NO,2023-10-09 16:05:00,bcfa4938-bea3-4755-b9f8-96f7eacc4590,bd6cb4b9-07bd-4b88-beb3-4911df81a567,"['bd6cb4b9-07bd-4b88-beb3-4911df81a567', '994c69f7-4b56-4161-989c-ebad6c0aa38a']",[],2023-10-09 15:59:32.814,2023-10-08 23:00:00,2023-10-09 22:59:59.999,com.digi.task.query.entity.TaskDefinitionEntity,,,1470067d-893a-47ea-8524-ce489feddc4b,sleep
41729443-d46a-471e-956f-30c645b30570,French homework ,PICTURE,ACTIVE,NO,2023-03-24 16:35:00,bcfa4938-bea3-4755-b9f8-96f7eacc4590,bd6cb4b9-07bd-4b88-beb3-4911df81a567,['bd6cb4b9-07bd-4b88-beb3-4911df81a567'],[],2023-03-24 09:30:27.798,2023-03-24 00:00:00,2023-03-24 23:59:59.999,com.digi.task.query.entity.TaskDefinitionEntity,Revise as per My QG info,,1470067d-893a-47ea-8524-ce489feddc4b,chores
42ba309d-1b4d-45d0-b910-309648d0c7e5,Homework,PICTURE,INACTIVE,NO,2023-09-21 15:50:00,bcfa4938-bea3-4755-b9f8-96f7eacc4590,bd6cb4b9-07bd-4b88-beb3-4911df81a567,"['bd6cb4b9-07bd-4b88-beb3-4911df81a567', '994c69f7-4b56-4161-989c-ebad6c0aa38a']",[],2023-09-21 11:29:22.985,2023-09-20 23:00:00,2023-09-21 22:59:59.999,com.digi.task.query.entity.TaskDefinitionEntity,,,1470067d-893a-47ea-8524-ce489feddc4b,homework
43acb5bf-44b0-4df4-a4f5-6cc1a408ce29,Shower,PICTURE,INACTIVE,NO,2023-10-10 17:20:00,bcfa4938-bea3-4755-b9f8-96f7eacc4590,bd6cb4b9-07bd-4b88-beb3-4911df81a567,"['bd6cb4b9-07bd-4b88-beb3-4911df81a567', '994c69f7-4b56-4161-989c-ebad6c0aa38a']",[],2023-10-10 17:12:58.896,2023-10-09 23:00:00,2023-10-10 22:59:59.999,com.digi.task.query.entity.TaskDefinitionEntity,No arguments,,1470067d-893a-47ea-8524-ce489feddc4b,homework
452bd509-7e4c-4253-88fe-07d916b476ae,Homework,PICTURE,ACTIVE,NO,2023-10-05 15:45:00,bcfa4938-bea3-4755-b9f8-96f7eacc4590,bd6cb4b9-07bd-4b88-beb3-4911df81a567,"['bd6cb4b9-07bd-4b88-beb3-4911df81a567', '994c69f7-4b56-4161-989c-ebad6c0aa38a']",[],2023-10-05 16:18:56.749,2023-10-04 23:00:00,2023-10-05 22:59:59.999,com.digi.task.query.entity.TaskDefinitionEntity,,,1470067d-893a-47ea-8524-ce489feddc4b,homework
46f507ab-59f0-45f3-b9a3-2d2f059ca117,"TV off, brush teeth",PICTURE,ACTIVE,NO,2023-06-17 10:24:00,bcfa4938-bea3-4755-b9f8-96f7eacc4590,bd6cb4b9-07bd-4b88-beb3-4911df81a567,['bd6cb4b9-07bd-4b88-beb3-4911df81a567'],[],2023-06-17 10:22:04.438,2023-06-16 23:00:00,2023-06-17 22:59:59.999,com.digi.task.query.entity.TaskDefinitionEntity,,,1470067d-893a-47ea-8524-ce489feddc4b,homework
47803d75-3705-466b-9579-64ae3df1a5ba,Homework,PICTURE,ACTIVE,NO,2023-05-05 15:55:00,bcfa4938-bea3-4755-b9f8-96f7eacc4590,bd6cb4b9-07bd-4b88-beb3-4911df81a567,['bd6cb4b9-07bd-4b88-beb3-4911df81a567'],[],2023-05-05 15:53:27.455,2023-05-04 23:00:00,2023-05-05 22:59:59.999,com.digi.task.query.entity.TaskDefinitionEntity,Out of bathroom ,,1470067d-893a-47ea-8524-ce489feddc4b,sleep
49ef7659-695b-4442-b720-17522e1d0488,Revision,PICTURE,ACTIVE,NO,2023-05-09 15:00:00,bcfa4938-bea3-4755-b9f8-96f7eacc4590,bd6cb4b9-07bd-4b88-beb3-4911df81a567,['bd6cb4b9-07bd-4b88-beb3-4911df81a567'],[],2023-05-09 13:59:41.875,2023-05-08 23:00:00,2023-05-09 22:59:59.999,com.digi.task.query.entity.TaskDefinitionEntity,,,1470067d-893a-47ea-8524-ce489feddc4b,sleep
49f23201-9244-403a-bfcd-58c767f1e9b4,Revision,PICTURE,INACTIVE,NO,2023-10-25 14:55:00,bcfa4938-bea3-4755-b9f8-96f7eacc4590,bd6cb4b9-07bd-4b88-beb3-4911df81a567,"['bd6cb4b9-07bd-4b88-beb3-4911df81a567', '994c69f7-4b56-4161-989c-ebad6c0aa38a']",[],2023-10-25 14:46:51.774,2023-10-24 23:00:00,2023-10-25 22:59:59.999,com.digi.task.query.entity.TaskDefinitionEntity,See your list and do one subject ,,1470067d-893a-47ea-8524-ce489feddc4b,sleep
4aec0f63-63bb-4a0d-80b2-49e110d613ef,Read chapters 5 and 6,PICTURE,ACTIVE,NO,2023-03-20 16:40:00,bcfa4938-bea3-4755-b9f8-96f7eacc4590,bd6cb4b9-07bd-4b88-beb3-4911df81a567,['bd6cb4b9-07bd-4b88-beb3-4911df81a567'],[],2023-03-20 16:38:36.303,2023-03-20 00:00:00,2023-03-20 23:59:59.999,com.digi.task.query.entity.TaskDefinitionEntity,English book for Thursday ,,1470067d-893a-47ea-8524-ce489feddc4b,sleep
4b264806-7dff-4fa3-a8f9-197aa4d7b481,Shower,PICTURE,ACTIVE,NO,2023-05-13 17:00:00,bcfa4938-bea3-4755-b9f8-96f7eacc4590,bd6cb4b9-07bd-4b88-beb3-4911df81a567,['bd6cb4b9-07bd-4b88-beb3-4911df81a567'],[],2023-05-13 16:58:40.927,2023-05-12 23:00:00,2023-05-13 22:59:59.999,com.digi.task.query.entity.TaskDefinitionEntity,,,1470067d-893a-47ea-8524-ce489feddc4b,homework
4c4bde5a-45d1-4bfd-bdd3-f5158c7240f4,HW,PICTURE,INACTIVE,NO,2023-09-28 16:10:00,bcfa4938-bea3-4755-b9f8-96f7eacc4590,bd6cb4b9-07bd-4b88-beb3-4911df81a567,"['bd6cb4b9-07bd-4b88-beb3-4911df81a567', '994c69f7-4b56-4161-989c-ebad6c0aa38a']",[],2023-09-28 16:06:44.373,2023-09-27 23:00:00,2023-09-28 22:59:59.999,com.digi.task.query.entity.TaskDefinitionEntity,Please start,,1470067d-893a-47ea-8524-ce489feddc4b,sleep
